매출,기준_년_코드,상권_구분_코드_명,상권_코드,상권_코드_명,시간대,분기,총 상주인구 수,총 가구 수,총_직장인구_수,시간대_생활인구_수,관공서_수,은행_수,백화점_수,숙박_시설_수,area,시간대_버스_승하차승객수,시간대_지하철_승하차승객수,지하철역_수,평일_생활인구_평균,주말_생활인구_평균,상권내_총_아파트_세대_수,배후지_총_아파트_세대_수,면적당_버스정류장_수,면적당_점포_수,면적당_집객시설_수,직장인구/상주인구
669399.8986,2021,골목상권,2110983,국립국악고등학교,4,3,2703,1231,783,52221,1,0,0,0,56041,3457,0,0,64719.8,63413.5,611,2871.993939,0.178440784,0.535322353,0.535322353,0.289678135
218410.7953,2021,골목상권,2110984,포이초등학교(개포목련어린이공원),4,3,4267,1912,1556,87898,0,0,0,0,137097,1951,0,0,149250.8,149444.5,1067,2872.20483,0.072941056,0.437646338,0.729410563,0.364659011
181809.6123,2021,골목상권,2110985,청담근린공원,4,3,956,480,1338,32405,0,0,0,0,43265,0,0,0,30982.8,27854,239,2872.261424,0,0.693401133,0.231133711,1.39958159
128406.3949,2021,골목상권,2110988,청담역 3번,4,3,1289,463,1594,20244,0,0,0,0,79185,0,353785,1,19609,21630,345,2872.576437,0,0.378859633,0.252573088,1.236617533
89073.43599,2021,골목상권,2110989,대치동아우편취급국,4,3,1588,904,444,101695,1,0,0,0,40587,0,0,0,106155,84793,687,2872.839573,0,2.217458792,0.24638431,0.279596977
101069.7197,2021,골목상권,2110992,도곡초등학교,4,3,7894,3681,2179,243207,3,0,0,0,138866,0,0,0,283501.4,313626.5,1958,2872.191677,0,1.368225484,0.216035603,0.27603243
70339.52899,2021,골목상권,2110994,개포고등학교,4,3,1777,797,494,54216,1,0,0,0,61589,0,0,0,65237.2,64051.5,362,2870.717554,0,0.974199938,2.922599815,0.277996624
146484.8732,2021,골목상권,2110995,봉은사역 4번,4,3,2802,1097,5085,57386,0,0,0,0,122756,3598,0,0,75775,72031,893,2871.21662,0.081462413,0.24438724,0.407312066,1.814775161
95757.93841,2021,골목상권,2110996,대치2동주민센터,4,3,1430,682,1959,102161,2,0,0,0,112840,9235,0,0,111487.2,107939,525,2870.875185,0.088621056,0.265863169,0.708968451,1.36993007
184717.0773,2021,골목상권,2110997,대청초등학교,4,3,7187,3441,1724,258879,1,0,0,0,236963,101255,0,0,338150.2,332091.5,836,2870.137624,0.422006811,0.75961226,1.89903065,0.239877557
178770.337,2021,골목상권,2110999,윗방죽마을공원,4,3,3177,2401,268,8986,0,1,0,0,239796,40686,0,0,10139.2,10012,17,2869.576664,0.208510567,0.291914794,0.417021135,0.084356311
31503.69203,2021,골목상권,2111000,대왕초등학교(세곡동사거리서남측),4,3,444,201,39,8305,0,0,0,0,52892,3045,0,0,4746.4,3568.5,0,2869.815639,0.189064509,0.567193526,0.567193526,0.087837838
135384.7101,2021,골목상권,2111002,한국교통안전공단 강남자동차검사소,4,3,317,0,317,189,0,0,0,0,59240,2536,0,0,67.8,72,0,2870.591977,0.168804862,0.506414585,0.844024308,1
198264.1726,2021,골목상권,2110949,한남IC,4,4,564,281,1683,59838,0,0,0,0,62126,0,0,0,52577.2,45291.5,96,2870.591977,0,1.28770563,0.482889611,2.984042553
90260.48551,2021,골목상권,2110951,신사은행나무공원,4,4,979,574,273,74352,0,0,0,0,29000,0,0,0,77612.6,64800,177,2870.790745,0,1.034482759,0.344827586,0.278855975
126912.9384,2021,골목상권,2110952,논현목련공원,4,4,868,571,117,21591,0,0,0,0,21629,0,0,0,28554.4,28041.5,258,2871.502489,0,1.387026677,0.924684451,0.134792627
185415.8043,2021,골목상권,2110955,논현초등학교,4,4,7089,4515,3430,363094,0,0,0,0,190912,0,0,0,427336.4,403601,2138,2871.701631,0,1.414264164,0.62856185,0.483848216
207623.942,2021,골목상권,2110957,언북중학교,4,4,1761,1088,1251,165688,0,0,0,0,94815,0,0,0,156006,101182,532,2870.569704,0,0.632811264,0.738279808,0.710391823
178791.3696,2021,골목상권,2110958,역삼역 4번,4,4,861,544,994,72471,0,0,0,0,73119,0,0,0,59019.2,36070.5,280,2871.223232,0,0.410290075,0.547053433,1.154471545
99755.32971,2021,골목상권,2110959,신구중학교,4,4,361,170,271,15449,0,0,0,0,35959,0,0,0,11387.4,9234.5,82,2871.741129,0,0.83428349,0.83428349,0.750692521
130342.6522,2021,골목상권,2110960,은광여고,4,4,727,422,1522,12705,0,0,0,0,25543,0,0,0,14155,12555.5,239,2872.596529,0,1.174490076,1.174490076,2.093535076
190431.1123,2021,골목상권,2110961,언주역 3번,4,4,2163,1335,962,121109,1,0,0,0,63031,0,0,0,115419.4,82579.5,684,2872.88085,0,0.951912551,0.158652092,0.444752658
9079.858696,2021,골목상권,2110963,역삼월드메르디앙아파트,4,4,1684,860,780,46791,0,0,0,1,40391,0,0,0,56242.2,48271.5,596,2872.591812,0,0.247579906,0.247579906,0.463182898
163843.3967,2021,골목상권,2110965,언주역 6번,4,4,2245,1500,1139,131026,0,0,0,2,65107,0,0,0,126333.8,100774.5,706,2872.304703,0,0.921559894,0.307186631,0.507349666
65648.5308,2021,골목상권,2110966,논현2동주민센터,4,4,2864,1577,1637,302007,0,0,0,0,93544,0,0,0,275873,201517.5,842,2872.245884,0,0.64140939,0.534507825,0.571578212
168599.7295,2021,골목상권,2110967,역삼역 8번,4,4,1279,864,377,96790,0,0,0,0,68671,0,0,0,99838.6,74687,404,2872.398256,0,1.310596904,0.436865635,0.294761532
296020.2464,2021,골목상권,2110971,선정릉역 4번,4,4,3870,2549,1542,88352,0,1,0,0,133221,0,0,0,99491.8,83629,1728,2872.551919,0,0.675569167,0.075063241,0.398449612
127244.0217,2021,골목상권,2110972,강남세브란스병원미래의학연구센터,4,4,1921,1003,2628,38685,0,0,0,0,46603,0,0,0,46327.8,40573,634,2871.844408,0,0.643735382,0.429156921,1.36803748
108447.837,2021,골목상권,2110974,언주중학교,4,4,1513,796,292,84011,0,0,0,0,35150,0,0,0,97252,86325,572,2871.521791,0,1.706970128,0.568990043,0.192994052
372074.0163,2021,골목상권,2110975,매봉역 1번,4,4,890,353,10837,47216,0,0,0,0,52363,22516,263207,1,46040,40050,250,2871.245704,0.381949086,1.145847259,2.291694517,12.17640449
78888.2337,2021,골목상권,2110976,언북초등학교,4,4,2022,1080,578,88075,1,0,0,0,55724,0,0,0,98131.6,92052.5,528,2871.583914,0,1.076735338,0.358911779,0.285855589
56585.43961,2021,골목상권,2110977,논현로18길,4,4,691,340,148,20413,0,0,0,0,17287,0,0,0,23469,20053.5,126,2871.56778,0,5.20622433,0,0.214182344
61884.66304,2021,골목상권,2110980,개포지구대옆,4,4,2629,1125,663,71429,0,0,0,0,85827,0,0,0,87770.4,79146.5,697,2871.865188,0,0.349540354,0.116513451,0.252187143
153195.5821,2021,골목상권,2110981,국악고교사거리,4,4,2118,907,361,53899,0,0,0,0,67409,0,0,0,60837.8,56225.5,608,2872.086582,0.148348143,1.335133291,0.296696287,0.170443815
107710.4239,2021,골목상권,2110982,강남구보훈회관,4,4,827,406,166,20758,0,0,0,0,19865,0,0,0,24412,25074.5,206,2871.886044,0,1.510193808,0.503397936,0.200725514
549690.4348,2021,골목상권,2110983,국립국악고등학교,4,4,2703,1231,783,51530,1,0,0,0,56041,3716,0,0,61671.2,60118,626,2871.355911,0.178440784,0.535322353,0.535322353,0.289678135
160931.0171,2021,골목상권,2110984,포이초등학교(개포목련어린이공원),4,4,4267,1912,1556,87954,0,0,0,0,137097,2237,0,0,155329,154020.5,1094,2871.543531,0.072941056,0.510587394,0.729410563,0.364659011
186109.1667,2021,골목상권,2110985,청담근린공원,4,4,956,480,1338,34098,0,0,0,0,43265,0,0,0,30440.8,27609.5,246,2871.604335,0,0.693401133,0.231133711,1.39958159
80735.93599,2021,골목상권,2110989,대치동아우편취급국,4,4,1588,904,444,106458,1,0,0,0,40587,0,0,0,107192.2,85297.5,687,2871.906261,0,2.217458792,0.24638431,0.279596977
95679.74638,2021,골목상권,2110992,도곡초등학교,4,4,7894,3681,2179,226177,3,0,0,0,138866,0,0,0,272536.4,302983.5,1970,2871.252518,0,1.296213616,0.216035603,0.27603243
62855.16848,2021,골목상권,2110994,개포고등학교,4,4,1777,797,494,53682,1,0,0,0,61589,0,0,0,63553.4,59036.5,360,2869.871942,0,0.974199938,2.922599815,0.277996624
109461.7101,2021,골목상권,2110995,봉은사역 4번,4,4,2802,1097,5085,56057,0,0,0,0,122756,4283,0,0,74365.2,72742.5,893,2870.361451,0.081462413,0.24438724,0.407312066,1.814775161
86345.51087,2021,골목상권,2110996,대치2동주민센터,4,4,1430,682,1959,103560,2,0,0,0,112840,10209,0,0,109460.6,110594.5,240,2870.206462,0.088621056,0.265863169,0.708968451,1.36993007
191281.1118,2021,골목상권,2110997,대청초등학교,4,4,7187,3441,1724,247230,1,0,0,0,236963,106517,0,0,307157,294304.5,982,2869.629797,0.422006811,0.886214303,1.89903065,0.239877557
214026.5471,2021,골목상권,2110999,윗방죽마을공원,4,4,3177,2401,268,8084,0,1,0,0,239796,47403,0,0,9611,9321.5,17,2868.995179,0.208510567,0.250212681,0.417021135,0.084356311
9155.202899,2021,골목상권,2111000,대왕초등학교(세곡동사거리서남측),4,4,444,201,39,6643,0,0,0,0,52892,3547,0,0,3500.4,2519.5,0,2869.233819,0.189064509,0.567193526,0.567193526,0.087837838
132421.4203,2021,골목상권,2111002,한국교통안전공단 강남자동차검사소,4,4,317,0,317,369,0,0,0,0,59240,2964,0,0,178.8,130.5,0,2870.0096,0.168804862,0.506414585,0.844024308,1
68801.11852,2022,골목상권,2110963,역삼월드메르디앙아파트,4,1,1684,860,780,48250,0,0,0,1,40391,0,0,0,57959,50777,596,2870.0096,0,0.742739719,0.247579906,0.463182898
548754.1148,2022,골목상권,2110983,국립국악고등학교,4,1,2703,1231,783,53724,1,0,0,0,56041,3521,0,0,62890.2,61365.5,626,2869.721551,0.178440784,0.535322353,0.535322353,0.289678135
110059.0667,2022,골목상권,2110995,봉은사역 4번,4,1,2802,1097,5085,55451,0,0,0,0,122756,3151,0,0,71562.2,68493.5,893,2869.908426,0.081462413,0.24438724,0.407312066,1.814775161
184176.4407,2022,골목상권,2110958,역삼역 4번,4,1,861,544,994,70863,0,0,0,0,73119,0,0,0,58208.4,36094,280,2869.753315,0,0.410290075,0.547053433,1.154471545
402500.9185,2022,골목상권,2110999,윗방죽마을공원,4,1,3177,2401,268,8100,0,1,0,0,239796,42578,0,0,9660.6,9407,17,2870.270399,0.166808454,0.12510634,0.417021135,0.084356311
409914.3407,2022,골목상권,2110957,언북중학교,4,1,1761,1088,1251,157173,0,0,0,0,94815,0,0,0,148880.2,99452,532,2870.509462,0,0.316405632,0.738279808,0.710391823
304469.2472,2022,골목상권,2110961,언주역 3번,4,1,2163,1335,962,130430,1,0,0,0,63031,0,0,0,129215,96803,684,2871.162698,0,0.634608367,0.158652092,0.444752658
211181.5037,2022,골목상권,2110985,청담근린공원,4,1,956,480,1338,32851,0,0,0,0,43265,0,0,0,29226.4,25309,246,2870.873076,0,0.693401133,0.231133711,1.39958159
421635.3667,2022,골목상권,2110971,선정릉역 4번,4,1,3870,2549,1542,87771,0,1,0,0,133221,0,0,0,100296.4,85595.5,1728,2871.174579,0,0.525442685,0.075063241,0.398449612
148219.9167,2022,골목상권,2110965,언주역 6번,4,1,2245,1500,1139,129176,0,0,0,2,65107,0,0,0,125838.2,100572,706,2870.466794,0,0.921559894,0.307186631,0.507349666
547681.9556,2022,골목상권,2110949,한남IC,4,1,564,281,1683,58445,0,0,0,0,62126,0,0,0,51430.2,45089.5,96,2870.407247,0,0.482889611,0.482889611,2.984042553
63293.32222,2022,골목상권,2110980,개포지구대옆,4,1,2629,1125,663,74610,0,0,0,0,85827,0,0,0,91293,83717,697,2870.605859,0,0.349540354,0.116513451,0.252187143
408121.3436,2022,골목상권,2110955,논현초등학교,4,1,7089,4515,3430,367449,0,0,0,0,190912,0,0,0,433774.8,410537,2138,2870.826647,0,0.680942005,0.62856185,0.483848216
335569.9806,2022,골목상권,2110981,국악고교사거리,4,1,2118,907,361,54541,0,0,0,0,67409,0,0,0,61618,57653.5,608,2869.694825,0,0.593392574,0.296696287,0.170443815
181276.6926,2022,골목상권,2110977,논현로18길,4,1,691,340,148,20430,0,0,0,0,17287,0,0,0,23043,19855.5,126,2869.493391,0,1.73540811,0,0.214182344
230823.8667,2022,골목상권,2110992,도곡초등학교,4,1,7894,3681,2179,249265,3,0,0,0,138866,0,0,0,281739,310090.5,1970,2869.789828,0,0.57609494,0.216035603,0.27603243
209353.3704,2022,골목상권,2110960,은광여고,4,1,727,422,1522,12510,0,0,0,0,25543,0,0,0,13817.2,12843.5,239,2868.409218,0,1.174490076,1.174490076,2.093535076
128403.1556,2022,골목상권,2110952,논현목련공원,4,1,868,571,117,22293,0,0,0,0,21629,0,0,0,29189.4,29033.5,258,2868.69171,0,1.387026677,0.924684451,0.134792627
109731.9481,2022,골목상권,2111002,한국교통안전공단 강남자동차검사소,4,1,317,0,317,837,0,0,0,0,59240,2986,0,0,478.8,414,0,2868.88962,0.168804862,0.506414585,0.844024308,1
106179.4704,2022,골목상권,2110982,강남구보훈회관,4,1,827,406,166,24487,0,0,0,0,19865,0,0,0,30308.4,31289,206,2868.88962,0,1.510193808,0.503397936,0.200725514
108119.6889,2022,골목상권,2110972,강남세브란스병원미래의학연구센터,4,1,1921,1003,2628,39225,0,0,0,0,46603,0,0,0,46917.8,42449,634,2868.358695,0,0.643735382,0.429156921,1.36803748
388449.7844,2022,골목상권,2110997,대청초등학교,4,1,7187,3441,1724,248235,1,0,0,0,236963,67280,0,0,307220,299068,982,2868.034916,0.37980613,0.422006811,1.89903065,0.239877557
274790.4444,2022,골목상권,2110975,매봉역 1번,4,1,890,353,10837,45543,0,0,0,0,52363,20209,227362,1,43997.2,39542,250,2867.400165,0.190974543,1.145847259,2.291694517,12.17640449
82922.17037,2022,골목상권,2110951,신사은행나무공원,4,1,979,574,273,69068,0,0,0,0,29000,0,0,0,71785.2,59790.5,177,2867.736525,0,1.034482759,0.344827586,0.278855975
185661.4389,2022,골목상권,2110989,대치동아우편취급국,4,1,1588,904,444,98090,1,0,0,0,40587,0,0,0,95933.2,76301,687,2868.446438,0,0.985537241,0.24638431,0.279596977
114271.8741,2022,골목상권,2110994,개포고등학교,4,1,1777,797,494,51216,1,0,0,0,61589,0,0,0,62578.6,60476.5,360,2867.791815,0,0.487099969,2.922599815,0.277996624
104903.4278,2022,골목상권,2110974,언주중학교,4,1,1513,796,292,79312,0,0,0,0,35150,0,0,0,91851.6,81744,572,2868.280073,0,1.706970128,0.568990043,0.192994052
185996.2825,2022,골목상권,2110984,포이초등학교(개포목련어린이공원),4,1,4267,1912,1556,91443,0,0,0,0,137097,1959,0,0,158927.6,160715.5,1094,2868.002887,0.072941056,0.510587394,0.729410563,0.364659011
169142.4815,2022,골목상권,2110976,언북초등학교,4,1,2022,1080,578,83522,1,0,0,0,55724,0,0,0,93960.2,90188,528,2868.062193,0,0.538367669,0.358911779,0.285855589
98113.48519,2022,골목상권,2110959,신구중학교,4,1,361,170,271,10435,0,0,0,0,35959,0,0,0,7379.6,6219,82,2868.044631,0,0.83428349,0.83428349,0.750692521
345127.25,2022,골목상권,2110967,역삼역 8번,4,1,1279,864,377,94841,0,0,0,0,68671,0,0,0,98743,74827,404,2868.897819,0,0.582487513,0.436865635,0.294761532
91394.31481,2022,골목상권,2110996,대치2동주민센터,4,1,1430,682,1959,119004,2,0,0,0,112840,8001,0,0,118306.4,118729.5,240,2869.049925,0.088621056,0.265863169,0.708968451,1.36993007
88676.75458,2022,골목상권,2110951,신사은행나무공원,4,2,979,574,273,79565,0,0,0,0,29000,0,0,0,81077.6,66540.5,177,2868.473258,0,1.034482759,0.344827586,0.278855975
90430.41026,2022,골목상권,2110996,대치2동주민센터,4,2,1430,682,1959,114426,2,0,0,0,112840,9084,0,0,114859.2,118080.5,240,2869.183472,0.088621056,0.265863169,0.708968451,1.36993007
88472.4359,2022,골목상권,2110963,역삼월드메르디앙아파트,4,2,1684,860,780,47147,0,0,0,1,40391,0,0,0,56863.4,48078.5,596,2868.60686,0,0.742739719,0.247579906,0.463182898
126126.4487,2022,골목상권,2110974,언주중학교,4,2,1513,796,292,81604,0,0,0,0,35150,0,0,0,96402.8,83038.5,572,2868.318356,0,1.706970128,0.568990043,0.192994052
192459.1617,2022,골목상권,2110984,포이초등학교(개포목련어린이공원),4,2,4267,1912,1556,91074,0,0,0,0,137097,2299,0,0,158848,153832,1094,2868.041185,0.072941056,0.510587394,0.729410563,0.364659011
118832.1209,2022,골목상권,2110972,강남세브란스병원미래의학연구센터,4,2,1921,1003,2628,39905,0,0,0,0,46603,0,0,0,47276,41062.5,634,2868.100507,0,0.643735382,0.429156921,1.36803748
483221.5092,2022,골목상권,2110957,언북중학교,4,2,1761,1088,1251,172443,0,0,0,0,94815,0,0,0,160136,100033,532,2867.776622,0,0.316405632,0.738279808,0.710391823
402201.283,2022,골목상권,2110967,역삼역 8번,4,2,1279,864,377,103749,0,0,0,0,68671,0,0,0,106872.8,78545,404,2868.428473,0,0.582487513,0.436865635,0.294761532
543550.5018,2022,골목상권,2110949,한남IC,4,2,564,281,1683,65093,0,0,0,0,62126,0,0,0,56551.8,50028.5,96,2868.580386,0,0.482889611,0.482889611,2.984042553
316464.8324,2022,골목상권,2110961,언주역 3번,4,2,2163,1335,962,156073,1,0,0,0,63031,0,0,0,160544.2,121245.5,684,2868.77817,0,0.634608367,0.158652092,0.444752658
128937.7399,2022,골목상권,2110995,봉은사역 4번,4,2,2802,1097,5085,57431,0,0,0,0,122756,3160,0,0,72894.4,71857,893,2868.487691,0.081462413,0.24438724,0.407312066,1.814775161
128407.0256,2022,골목상권,2110952,논현목련공원,4,2,868,571,117,20736,0,0,0,0,21629,0,0,0,26803.8,25753.5,258,2868.332062,0,1.387026677,0.924684451,0.134792627
182790.1172,2022,골목상권,2110976,언북초등학교,4,2,2022,1080,578,94363,1,0,0,0,55724,0,0,0,107213.8,102828,528,2868.529744,0,0.538367669,0.358911779,0.285855589
227413.8214,2022,골목상권,2110965,언주역 6번,4,2,2245,1500,1139,135190,0,0,0,2,65107,0,0,0,130490.2,101426.5,706,2868.512373,0,0.614373262,0.307186631,0.507349666
239402.7225,2022,골목상권,2110992,도곡초등학교,4,2,7894,3681,2179,223153,3,0,0,0,138866,0,0,0,263858,302590,1970,2868.452051,0,0.57609494,0.216035603,0.27603243
171876.1026,2022,골목상권,2110960,은광여고,4,2,727,422,1522,14767,0,0,0,0,25543,0,0,0,15457.8,12725.5,239,2867.071459,0,1.174490076,1.174490076,2.093535076
131213.348,2022,골목상권,2111002,한국교통안전공단 강남자동차검사소,4,2,317,0,317,612,0,0,0,0,59240,3416,0,0,353.4,304.5,0,2867.353288,0.168804862,0.506414585,0.844024308,1
422211.4423,2022,골목상권,2110999,윗방죽마을공원,4,2,3177,2401,268,7916,0,1,0,0,239796,46882,0,0,9668.4,9291,17,2867.353288,0.166808454,0.166808454,0.417021135,0.084356311
297510.7656,2022,골목상권,2110985,청담근린공원,4,2,956,480,1338,30962,0,0,0,0,43265,0,0,0,27988.2,24675,246,2867.590963,0,0.693401133,0.231133711,1.39958159
125249.1355,2022,골목상권,2110959,신구중학교,4,2,361,170,271,12344,0,0,0,0,35959,0,0,0,9135.6,7727,82,2867.890877,0,0.83428349,0.83428349,0.750692521
360073.8861,2022,골목상권,2110997,대청초등학교,4,2,7187,3441,1724,223845,1,0,0,0,236963,77697,0,0,282580.6,278253.5,982,2868.743654,0.37980613,0.464207492,1.89903065,0.239877557
336170.2381,2022,골목상권,2110975,매봉역 1번,4,2,890,353,10837,53108,0,0,0,0,52363,23349,280467,1,51920.6,45958,250,2868.109452,0.190974543,1.145847259,2.291694517,12.17640449
189009.9176,2022,골목상권,2110989,대치동아우편취급국,4,2,1588,904,444,105106,1,0,0,0,40587,0,0,0,105235,82760.5,687,2868.445965,0,0.985537241,0.24638431,0.279596977
432304.1145,2022,골목상권,2110955,논현초등학교,4,2,7089,4515,3430,359123,0,0,0,0,190912,0,0,0,430978.2,400407.5,2138,2867.791609,0,0.62856185,0.62856185,0.483848216
168957.7326,2022,골목상권,2110958,역삼역 4번,4,2,861,544,994,77867,0,0,0,0,73119,0,0,0,64629.6,39906.5,280,2866.659472,0,0.410290075,0.547053433,1.154471545
341635.8819,2022,골목상권,2110981,국악고교사거리,4,2,2118,907,361,54308,0,0,0,0,67409,0,0,0,63300.4,59493,608,2867.174868,0,0.593392574,0.296696287,0.170443815
214952.2125,2022,골목상권,2110977,논현로18길,4,2,691,340,148,20411,0,0,0,0,17287,0,0,0,22991.2,19819,126,2866.972568,0,1.73540811,0,0.214182344
107469.4579,2022,골목상권,2110982,강남구보훈회관,4,2,827,406,166,23504,0,0,0,0,19865,0,0,0,29047.2,29909,206,2867.267733,0,1.510193808,0.503397936,0.200725514
417654.0895,2022,골목상권,2110971,선정릉역 4번,4,2,3870,2549,1542,90294,0,1,0,0,133221,0,0,0,101191.8,84309,1728,2866.736362,0,0.525442685,0.075063241,0.398449612
154372.7546,2022,골목상권,2110994,개포고등학교,4,2,1777,797,494,57173,1,0,0,0,61589,0,0,0,70121,64280,360,2866.027342,0,0.487099969,2.922599815,0.277996624
627337.641,2022,골목상권,2110983,국립국악고등학교,4,2,2703,1231,783,57989,1,0,0,0,56041,4216,0,0,66689.2,63065.5,626,2866.51468,0.178440784,0.535322353,0.535322353,0.289678135
67630.17949,2022,골목상권,2110980,개포지구대옆,4,2,2629,1125,663,78220,0,0,0,0,85827,0,0,0,96253.8,87869.5,697,2866.70009,0,0.349540354,0.116513451,0.252187143
47520.76449,2022,골목상권,2110958,역삼역 4번,4,3,861,544,994,80222,0,0,0,0,73119,0,0,0,66731.2,39986.5,280,2866.919101,0,0.410290075,0.547053433,1.154471545
445531.1537,2022,골목상권,2110971,선정릉역 4번,4,3,3870,2549,1542,91141,0,1,0,0,133221,0,0,0,102233.2,83171,1728,2867.434603,0,0.525442685,0.075063241,0.398449612
151427.2572,2022,골목상권,2110994,개포고등학교,4,3,1777,797,494,54117,1,0,0,0,61589,0,0,0,68296.6,64577.5,360,2866.725869,0,0.487099969,2.922599815,0.277996624
119677.2319,2022,골목상권,2110995,봉은사역 4번,4,3,2802,1097,5085,57717,0,0,0,0,122756,2758,0,0,73344.4,71410.5,893,2867.213492,0.081462413,0.24438724,0.407312066,1.814775161
140865.4819,2022,골목상권,2111002,한국교통안전공단 강남자동차검사소,4,3,317,0,317,366,0,0,0,0,59240,2888,0,0,152.4,183,0,2867.057406,0.168804862,0.506414585,0.844024308,1
126652.9982,2022,골목상권,2110974,언주중학교,4,3,1513,796,292,80538,0,0,0,0,35150,0,0,0,93412.4,79380.5,572,2867.057406,0,1.706970128,0.568990043,0.192994052
530176.4928,2022,골목상권,2110957,언북중학교,4,3,1761,1088,1251,167345,0,0,0,0,94815,0,0,0,153791.6,95044.5,532,2866.779946,0,0.316405632,0.738279808,0.710391823
243713.1993,2022,골목상권,2110985,청담근린공원,4,3,956,480,1338,31087,0,0,0,0,43265,0,0,0,29528.6,24506,246,2867.430858,0,0.693401133,0.231133711,1.39958159
148334.6848,2022,골목상권,2110952,논현목련공원,4,3,868,571,117,20381,0,0,0,0,21629,0,0,0,26350.6,25027.5,258,2867.730584,0,1.387026677,0.924684451,0.134792627
228488.3043,2022,골목상권,2110965,언주역 6번,4,3,2245,1500,1139,131344,0,0,0,2,65107,0,0,0,129345.6,100160.5,706,2867.927859,0,0.614373262,0.307186631,0.507349666
122163.2536,2022,골목상권,2110996,대치2동주민센터,4,3,1430,682,1959,128357,2,0,0,0,112840,8960,0,0,123772.8,126785,240,2867.867347,0.088621056,0.265863169,0.708968451,1.36993007
179078.7935,2022,골목상권,2110976,언북초등학교,4,3,2022,1080,578,94496,1,0,0,0,55724,0,0,0,108666,101546.5,528,2867.290668,0,0.538367669,0.358911779,0.285855589
10919.4375,2022,골목상권,2110963,역삼월드메르디앙아파트,4,3,1684,860,780,47046,0,0,0,1,40391,0,0,0,58039.4,49180,596,2867.272806,0,0.990319626,0.247579906,0.463182898
72240.69928,2022,골목상권,2110980,개포지구대옆,4,3,2629,1125,663,74508,0,0,0,0,85827,0,0,0,92920.8,83487,697,2866.983992,0,0.349540354,0.116513451,0.252187143
439917.6413,2022,골목상권,2110967,역삼역 8번,4,3,1279,864,377,96808,0,0,0,0,68671,0,0,0,98422.2,71085.5,404,2867.203029,0,0.582487513,0.436865635,0.294761532
169366.3804,2022,골목상권,2110960,은광여고,4,3,727,422,1522,14560,0,0,0,0,25543,0,0,0,15151.6,12629,239,2867.354318,0,1.174490076,1.174490076,2.093535076
188961.3882,2022,골목상권,2110984,포이초등학교(개포목련어린이공원),4,3,4267,1912,1556,89991,0,0,0,0,137097,2154,0,0,155511.6,148516.5,1094,2867.636032,0.072941056,0.510587394,0.729410563,0.364659011
186306.913,2022,골목상권,2110989,대치동아우편취급국,4,3,1588,904,444,103984,1,0,0,0,40587,0,0,0,101138.4,76467.5,687,2867.695139,0,0.985537241,0.24638431,0.279596977
647823.6341,2022,골목상권,2110983,국립국악고등학교,4,3,2703,1231,783,55726,1,0,0,0,56041,4406,0,0,64581.8,60197,626,2867.040744,0.178440784,0.535322353,0.535322353,0.289678135
204935.029,2022,골목상권,2110977,논현로18길,4,3,691,340,148,19182,0,0,0,0,17287,0,0,0,21618.2,17683.5,126,2867.226294,0,1.73540811,0,0.214182344
100990.0072,2022,골목상권,2110982,강남구보훈회관,4,3,827,406,166,23840,0,0,0,0,19865,0,0,0,29350.2,29180,206,2867.521442,0,1.510193808,0.503397936,0.200725514
338317.6685,2022,골목상권,2110961,언주역 3번,4,3,2163,1335,962,157063,1,0,0,0,63031,0,0,0,160854.6,118489.5,684,2866.990392,0,0.634608367,0.158652092,0.444752658
118309.9783,2022,골목상권,2110959,신구중학교,4,3,361,170,271,20043,0,0,0,0,35959,0,0,0,16065.2,12912,82,2866.69942,0,0.83428349,0.83428349,0.750692521
586753.7645,2022,골목상권,2110949,한남IC,4,3,564,281,1683,61603,0,0,0,0,62126,0,0,0,54217.6,46825,96,2867.551361,0,0.482889611,0.482889611,2.984042553
253487.144,2022,골목상권,2110992,도곡초등학교,4,3,7894,3681,2179,255282,3,0,0,0,138866,0,0,0,280480.8,317365.5,1970,2867.748562,0,0.57609494,0.216035603,0.27603243
396558.5951,2022,골목상권,2110955,논현초등학교,4,3,7089,4515,3430,352144,0,0,0,0,190912,0,0,0,421422.2,381863.5,2138,2866.368811,0,0.62856185,0.62856185,0.483848216
455347.7707,2022,골목상권,2110997,대청초등학교,4,3,7187,3441,1724,211011,1,0,0,0,236963,76775,0,0,266635.8,257472,982,2865.236554,0.37980613,0.422006811,1.89903065,0.239877557
553509.0217,2022,골목상권,2110999,윗방죽마을공원,4,3,3177,2401,268,8296,0,1,0,0,239796,42655,0,0,10306.8,9907.5,17,2864.601179,0.166808454,0.208510567,0.417021135,0.084356311
329174.8569,2022,골목상권,2110975,매봉역 1번,4,3,890,353,10837,51887,0,0,0,0,52363,22986,268701,1,50895.4,43358.5,250,2864.837632,0.190974543,1.145847259,2.291694517,12.17640449
96599.91667,2022,골목상권,2110951,신사은행나무공원,4,3,979,574,273,80520,0,0,0,0,29000,0,0,0,81173.2,64382,177,2865.17267,0,1.034482759,0.344827586,0.278855975
109371.4783,2022,골목상권,2110972,강남세브란스병원미래의학연구센터,4,3,1921,1003,2628,38444,0,0,0,0,46603,0,0,0,47254.2,41538.5,634,2865.880955,0,0.643735382,0.429156921,1.36803748
